4.08502, 10.8552, -0.0280294
2.5664, 16.609, 0.0581698
1.72616, 2.52663, -0.168069
-0.590013, 12.3153, -0.14157
8.20542, 3.65361, 0.0407708
5.4931, 4.81032, 0.118812
6.44446, 10.1073, 0.109897
9.52651, 1.23454, 0.161219
9.32083, -0.374775, -0.19273
5.07677, 4.55267, -0.221417
-0.723639, 6.55574, -0.164888
7.73057, 12.178, 0.096555
9.74658, 0.245119, 0.0786461
-2.07347, 13.5198, -0.0905713
6.92829, -0.74357, 0.0233137
1.60236, 13.3963, -0.126444
11.6997, -2.997, 0.0335305
-0.182024, 7.87791, -0.0807419
10.4068, 3.41056, -0.122573
18.2783, 6.52494, 0.274462
8.68735, 5.16905, 0.0477729
8.58378, 5.58414, -0.0422244
5.60553, 3.09999, -0.275401
9.01244, 7.95729, -0.107583
7.18878, 8.62614, 0.0218567
2.66911, 1.95072, -0.150021
8.44319, 0.84202, -0.211053
6.56005, 4.66023, -0.0306368
0.620816, 6.39097, -0.169728
3.75382, 7.35165, -0.0162699
2.8693, 1.19543, -0.168044
15.0092, 7.28023, 0.170386
10.9011, 5.17997, 0.1357
3.38897, 4.21014, -0.136513
9.95476, 1.43355, 0.00336684
3.10011, 2.16724, -0.169825
13.6481, 2.26573, 0.246168
12.3291, 0.197968, 0.0761066
14.2224, 8.40803, 0.238843
7.57924, 9.32071, 0.0715395
4.37601, 5.68499, -0.12581
11.2424, 5.65045, 0.125244
9.53292, 3.74153, -0.0110305
4.56809, 8.92214, 0.0251973
8.2967, 1.61657, -0.183129
-0.0740588, 3.38165, -0.177404
9.77462, -1.36599, -0.27251
6.64695, 7.10918, -0.0732017
4.32226, 3.17595, -0.211703
5.93195, 1.95286, -0.165272
8.37358, 7.08816, -0.017282
8.66584, 7.88428, 0.0136445
4.885, 4.96107, -0.0946079
8.82333, 11.7046, 0.08988
3.42355, 7.60232, -0.0347213
5.56509, 11.5073, 0.0780356
11.0583, 7.76782, 0.000813887
3.21169, 7.29805, -0.0187543
3.68926, 5.72585, -0.142173
-0.531647, 4.52793, -0.162026
5.71877, 3.3511, -0.334189
1.99109, 9.93902, 0.0379247
10.6506, 5.03756, 0.0108788
4.01567, 3.38719, -0.27247
3.33441, 5.34657, -0.197824
-2.8456, 15.0336, -0.0634096
12.6701, 11.1831, 0.260725
9.00644, 8.04582, 0.090881
3.89029, 0.319399, -0.488711
6.8417, 1.49598, -0.0363484
3.00921, 4.52477, -0.218652
11.2738, 3.28284, 0.0710451
3.15658, 9.56837, 0.0104113
7.71695, 6.18225, -0.0131056
-0.183707, 13.7904, -0.121919
